 	247853
croûte	2
croûtes	1
croûteuse	1
croûteuses	1
croûteux	2
crp	4
crurale	5
cryoglobulinémie	1
cryptoccoque	2
crâne	2
crânien	8
crânienne	2
crâniennes	4
crâniens	2
crânio	5
crème	1
crèmes	1
créat	1
créatine	1
créatinine	70
créatininémie	21
créatinémie	6
création	2
crépitant	4
crépitants	37
créé	2
créée	1
cs	2
cts	1
cubital	3
cubitale	4
cubitales	1
cuillère	2
cuir	3
cuisse	38
cuisses	2
cul	11
culot	6
culots	28
culs	6
culture	23
culturelle	1
cultures	1
culturiste	2
culôts	2
cumulée	1
cupule	1
curage	19
curarisation	1
curarisée	1
curatif	1
curative	2
cure	13
cures	14
curetage	6
curiethérapie	2
curieusement	1
curviligne	1
cusps	1
cutané	58
cutanée	51
cutanées	10
cutanéo	7
cutanés	8
cvt	1
cyanose	13
cyanosée	1
cycle	2
cycles	18
cystite	1
cystocoele	1
cystocèle	1
cytobactériologique	1
cytologie	3
cytologique	1
cytologiques	1
cytolyse	27
cytomégalovirus	1
cytopénie	1
cytopénies	1
cédera	1
cédé	2
célibataire	1
céphalique	8
céphalo	2
céphalée	4
céphalées	10
cérebelleux	1
cérébelleuse	4
cérébelleuses	1
cérébelleux	16
cérébral	62
cérébrale	22
cérébrales	2
cérébraux	3
cérébro	1
césariennes	3
cétone	1
cétonémie	1
cétosique	1
côlon	27
cônale	1
cône	4
côte	6
côtes	2
côté	17
côtés	1
d	3337
dacier	1
dafalgan	1
daflon	1
danger	2
daniel	2
dans	785
dantrium	1
daolio	8
datant	1
date	29
dc	3
de	10724
debut	2
decalage	1
dechoc	1
declives	1
decompensation	1
decouverte	1
dedans	1
defense	3
deficit	14
definitive	1
degré	20
dehors	10
deja	1
dejeuner	1
delelis	1
delirium	1
delta	13
delto	2
deltoïdien	1
delà	3
demailly	1
demain	17
demande	48
demandera	1
demandes	2
demandeur	69
demandons	2
demandé	19
demandée	5
demandées	2
demaure	1
demeurant	4
demeure	3
demi	7
dense	2
densitométrie	1
densité	2
dentaire	9
dentaires	16
dentiste	1
dents	2
dentée	1
depart	2
deplace	1
depot	1
depressible	2
depression	1
depressive	1
depuis	224
derivation	1
dermato	1
dermatologie	3
dermatologique	6
dermatome	5
dermatose	1
dermique	3
dermite	3
dernier	12
derniere	1
derniers	7
dernière	28
dernières	2
derrière	1
des	1572
desaxé	1
descellement	1
descend	1
descendant	4
descendante	8
descendu	1
descendue	1
descente	14
desenclos	2
deshabillage	1
deshabillée	1
deshydratation	1
deshydratée	1
desire	1
desorientation	1
desorientée	1
desquamant	1
dessin	1
dessous	2
dessus	8
destinée	2
destinées	1
destruction	1
detectes	1
detensiel	1
determination	1
deux	174
deuxieme	1
deuxième	16
devait	1
devant	66
devaux	32
devenir	6
devenue	2
devez	5
deviation	2
devient	8
devoir	1
devra	1
devrait	5
dextro	9
dextrosx	1
diabetique	3
diabète	44
diabétique	23
diabétiques	2
diagnostic	29
diagnostique	8
diagnostiques	27
diagnostiqué	2
diagnostiquée	7
diagonale	13
dialyse	13
dialyses	1
dialysé	6
dialysée	2
diam	1
diametre	1
diamicron	2
diamètre	73
diaph	2
diaphragmatique	17
diaphragmatiques	1
diaphragme	5
diaphysaire	2
diarrhée	16
diarrhées	5
diarrhéique	1
diastolique	2
dicter	6
dictera	1
dicté	2
dictée	2
diff	1
difficile	44
difficilement	8
difficiles	9
difficille	1
difficulté	11
difficultés	12
diffu	2
diffuK	1
diffus	18
diffusant	2
diffuse	40
diffuses	21
diffusion	1
différenciation	3
différencié	2
différent	1
différentes	5
différentiation	1
différents	15
différé	7
différée	1
digastrique	3
digastriques	2
digestif	45
digestifs	4
digestive	33
digestives	3
digital	3
digitalique	1
digo	1
digoxine	2
digéré	1
dilatables	1
dilatateur	5
dilatation	53
dilatations	1
dilaté	26
dilatée	46
dilatées	8
dilué	1
dimanche	1
dimanches	1
dimension	1
dimensions	2
dimeres	1
diminue	1
diminuer	4
diminutin	1
diminution	53
diminué	7
diminuée	10
diminués	6
diplopie	1
diplômée	1
dire	2
direct	10
directe	2
directement	3
directes	1
directeur	1
direction	17
dires	2
dirigée	1
dirigés	1
discale	14
discales	3
discarthrose	2
discectomie	1
disciplinaire	3
discontinu	1
discontinue	1
discotrine	2
discours	2
discret	8
discrets	4
discrète	10
discrètement	11
discussion	15
discute	2
discuter	6
discutera	3
discutons	2
discuté	1
dise	1
disgracieux	1
disjonction	2
disparaît	1
disparition	10
disparu	3
disponible	3
dispositif	5
disposition	68
disposons	1
dissecteurs	2
dissection	18
dissectomie	1
dissèque	2
dissémination	3
disséquée	3
distal	9
distale	43
distales	1
distalité	11
distance	23
distances	1
distaux	6
distendu	7
distendue	2
distensif	3
distension	2
distinguées	49
dit	4
dite	4
diuretique	1
diurne	2
diurèse	28
diurétique	15
diurétiques	9
divers	7
diverses	3
diversus	1
diverticulaire	13
diverticulaires	2
diverticulite	5
diverticulose	4
divise	2
division	2
divorcé	1
divorcée	1
dix	2
dixit	1
dizaine	5
diététicien	1
diététique	3
dl	105
dlx	1
docteur	3
documentation	6
documents	1
documentée	2
documentées	1
doigt	15
doigtier	7
doigts	4
doit	8
doivent	1
doliprane	3
domicile	222
domicilié	2
dominées	1
donc	141
donnait	1
donne	7
donnent	5
donner	8
donnera	1
donneront	1
donné	18
donnée	1
données	1
donnés	1
dont	58
dopaminergique	1
doppler	85
dormir	1
dorsal	39
dorsale	18
dorsales	1
dorsum	1
dort	2
doré	6
dorée	2
dos	10
dosage	13
dosages	1
dose	35
doser	2
doses	16
dosettes	1
dossier	39
dosé	1
dosée	1
double	31
doubles	1
douce	5
doudenal	1
doudénale	1
douleru	1
douleur	113
douleurs	100
douloureuse	9
douloureuses	4
douloureux	25
doute	14
dr	10
drain	39
drainable	1
drainage	29
drains	13
drainé	6
drainée	1
drogue	3
drogues	3
droit	339
droite	410
droites	28
droitier	3
droitière	3
droits	13
drte	3
drtribout	9
drèdre	1
drédre	1
ds	5
dt	11
dte	7
dter	1
du	2238
ducroix	19
due	3
duhaut	11
dumont	22
dun	1
duodenogastrique	1
duodénal	6
duodénale	36
duodéno	1
duodénoscope	1
duodénum	23
duphalac	1
dural	5
durale	2
durant	24
dure	4
duré	3
durée	27
dynamiques	1
dysarthrie	11
dysarthrique	1
dysfonction	15
dysfonctionnement	2
dysglobulinémie	1
dysgraphie	2
dyskaliémie	1
dyskinésie	2
dyslipidémie	15
dysmetrie	1
dysmorphique	1
dysneurotonique	1
dysorthographie	2
dysphagie	1
dysplasique	2
dyspnee	1
dyspnée	65
dyspnéique	2
dystrophiques	1
dysurie	4
dès	33
déambulateur	10
déambulation	1
déambulations	1
débit	9
débits	2
débris	2
débrouille	1
début	41
débutant	10
débutante	6
débute	6
débuter	1
débuts	1
débuté	20
débutée	22
décalage	1
décalcification	5
décalcifié	1
décelable	4
déceler	1
décelée	3
décembre	45
décharge	2
décharges	1
déchirure	1
décide	25
décident	1
décider	1
décidons	1
décidé	41
décidée	3
décidées	1
décision	23
déclampage	9
déclenchement	1
déclenchée	1
déclenchées	1
déclive	3
décollement	5
décollment	1
décompensation	44
décompensations	3
décompensée	4
déconseillés	3
décortication	3
découpe	2
décours	23
décourvete	2
découvert	13
découverte	22
découvrir	4
décrit	12
décrite	2
décrites	5
décrits	1
décrivant	1
décrochage	2
décroché	1
décroissance	4
décrustation	1
décrément	3
décubitus	25
décède	2
décèdera	1
décèlement	1
décès	27
décédé	11
décédée	5
décélération	1
dédié	1
défaillance	10
défaillances	1
défaut	1
défavorable	15
défect	1
défects	1
défense	9
défibrillateur	20
défibrillation	7
défibrille	3
déficience	1
déficients	1
déficit	61
déficitaire	7
déficitaires	4
défiguration	1
définie	1
définitif	3
définitifs	1
définitive	8
déflocage	2
déformation	1
dégagés	1
déglobulisation	13
déglutit	1
déglutition	11
dégout	1
dégradation	11
dégrade	3
dégrader	1
dégradées	2
dégradés	1
dégressive	1
dégénérative	8
dégénératives	4
dégénérescence	2
déjeuner	1
déjà	21
délais	1
délivré	1
délivrées	3
délivrés	2
démarrons	1
démence	13
démente	5
démentiel	5
déminéralisation	1
démodulés	2
démyélinisation	1
dénervation	1
déni	1
déniée	1
dénomination	4
dénutri	3
dénutrie	3
dénutrition	10
dépapillée	1
départ	13
dépasse	3
dépassée	3
dépendance	1
dépendant	6
dépendante	3
dépens	3
déplace	1
déplacement	1
déplacements	1
déplacer	1
déplorable	1
dépoli	2
dépressible	25
dépressif	14
dépression	13
déprimé	2
dépôt	1
déraisonnable	1
dérivations	15
dérivé	1
dérobement	2
déroule	8
déroulé	1
déroulée	2
dés	1
désafférentation	2
désagréable	1
désarticuler	1
désaturation	16
désaturations	2
désencombrement	2
désespérée	1
déshydratation	3
déshydratatée	1
déshydratée	4
désilet	5
désinfection	2
désinsérer	2
désobligeantes	1
désobstruction	5
désobstruée	1
désondage	3
désorganisée	2
désorientation	22
désorientée	3
désormais	1
désunion	4
désunions	1
désynchronisent	2
désépidermisation	2
désépidermisée	1
désépidermisées	1
déséquilibre	2
déséquilibré	1
détail	2
détaillés	4
détails	2
détecte	1
détection	7
détectée	4
détente	2
détermination	1
déterminer	1
détersion	2
détresse	25
détriment	1
détubé	1
développe	2
développé	4
développée	1
développés	1
déviation	11
dévouées	1
dévoués	8
dôme	3
dû	4
e	173
eau	11
ebrieuse	1
ec	2
ecbu	2
ecchymose	1
ecchymoses	3
ecg	1
echo	4
ectasique	2
ectopique	1
eczéma	1
eczématisées	1
edenté	1
edouard	18
eeg	1
efcr	1
effacement	2
effacé	1
effectivement	2
effectue	8
effectuer	6
effectuons	1
effectué	32
effectuée	13
effectuées	7
effectués	14
effet	18
effexor	1
efficace	18
efficacement	4
efficaces	2
efficacité	4
effication	1
efficience	3
effleurage	1
effondré	2
effondrée	3
effort	20
efforts	2
efsn	63
eh	1
elargissement	1
elle	78
elles	3
em	3
emblée	18
embole	1
embolectomie	1
emboles	4
embolie	34
emboligène	3
embolique	5
embolisation	2
embols	1
embrayages	1
eme	2
emmanuel	1
emphysème	10
empirique	2
emploi	1
employé	1
emportant	4
emporte	4
emportes	1
emporté	2
emportés	1
emps	1
empyème	1
empâtement	1
empêchement	1
empêchent	1
empêché	1
en	2726
enclouage	1
encolure	1
encombrement	12
encombré	1
encore	23
encéphale	3
encéphalique	8
encéphalite	5
encéphalogramme	2
encéphalopathie	12
encéphalopathohépatiques	1
end	5
endartère	1
endartériectomie	6
endo	4
endobiliaire	1
endobronchique	4
endobuccal	1
endobuccale	1
endoc	3
endocardite	29
endocardites	1
endocavitaire	2
endocrine	1
endocrinien	2
endocriniens	1
endocrinologie	10
endocrinologique	2
endocrinologue	1
endocrinologues	3
endojugale	1
endoluminale	4
endomètre	2
endoplasmique	2
endoprothèse	6
endormant	1
endormissement	1
endoscope	14
endoscopie	15
endoscopique	12
endoscopiquement	2
endoscopiste	1
endotrachéale	1
endovasculaire	1
endroit	3
enfance	6
enfant	7
enfants	19
englobant	1
engourdissement	1
enlever	1
enlevé	6
enlevée	3
enlevés	1
enlève	1
enregistrant	1
enregistre	6
enregistrement	3
enregistré	1
enregistrée	1
enregistrés	4
enrichissement	1
enroulée	1
enseignante	1
ensemble	42
ensuite	24
ensure	1
entendu	7
enterobacter	8
enterococcus	3
entier	6
entière	8
entourage	9
entourant	1
entourée	1
entrainement	2
entrainé	2
entraînait	1
entraînant	7
entraîne	4
entraînement	8
entraînent	2
entraîner	1
entraînera	1
entraîné	5
entre	57
entrecoupées	1
entreprendre	1
entrepris	2
entreprise	2
entrer	1
entretenir	1
entretien	7
entré	1
entrée	125
entérale	7
entérite	2
entérobacter	3
entérocoque	4
entérologie	7
entérologique	7
entérologues	1
env	1
envahis	1
envahissant	1
envahissement	12
envahit	2
envers	2
environ	52
environnement	5
environs	1
envisage	2
envisageable	3
envisager	7
envisagé	6
envisagée	2
envoi	2
envoyé	10
envoyée	3
envoyées	6
envoyés	1
enz	1
enzyme	2
enzymes	13
eosinophiles	2
epanchement	1
epilepsie	2
epiplooplastie	1
episode	1
episodes	3
epouse	2
epéritonéale	1
equanil	1
er	70
ere	2
eresypele	1
ergothérapeutes	2
ergothérapie	1
ergothérapique	1
erreur	2
erreurs	1
erv	4
erysipele	1
erysipeloide	1
erythème	1
escaliers	1
escarre	36
escarres	12
escherichia	4
escherrichia	1
esidrex	2
espace	17
espaces	1
espérer	1
esquisses	1
essai	2
essayant	1
essaye	1
essayer	2
essayé	2
essence	4
essentielle	2
essentiellement	10
est	1381
esthésie	1
esthétique	5
estimation	10
estiment	1
estimé	13
estimée	26
estomac	12
estompées	1
et	2985
etat	3
etc	3
ete	1
ethmoïdaux	2
etienne	1
etio	1
etiologique	1
etre	1
eu	26
euphorie	1
euphorique	1
eupneïque	1
eupnéique	5
eupnéïque	1
eupressyl	2
euthanasie	5
euthyroïdien	2
evacuatrice	1
evacuees	1
evaluation	1
evaluer	1
evalué	1
eventuel	1
evident	2
evidents	1
evolution	2
evoulant	1
ex	4
exacerbation	1
examen	208
examens	31
examinateur	2
examiné	1
examinée	3
excellent	1
excellente	12
excentrée	2
exception	1
excessif	1
excessivement	1
excision	6
excitation	1
exclu	1
excluant	2
exclusive	3
exclut	1
excoriations	1
excès	4
exemplaire	2
exemple	1
exercices	1
exerese	1
existaient	2
existait	17
existe	116
existence	25
existent	1
existerait	1
exogène	2
exogénose	5
exonération	1
exophtalmie	1
expansion	6
expansive	1
expansée	2
expectoration	13
expectorations	9
expiration	7
expiratoire	1
explication	1
expliquant	2
explique	4
expliquer	4
expliqués	1
explo	1
exploration	40
explorations	4
exploratrice	11
explorer	4
exploré	2
explorés	7
exposer	1
expositiion	1
exposition	3
exposé	1
expression	72
exprimée	1
expérience	1
exquise	1
exsufflation	1
ext	2
extemporanée	1
extemporanées	1
extenseur	1
extensif	2
extension	22
extensive	1
exteriorisee	1
externe	77
externes	4
extra	20
extraction	1
extraire	2
extrait	1
extraite	1
extrapyramidal	3
extrapyramidale	2
extrapyramidaux	1
extrasystole	1
extrasystoles	3
extremités	3
extrinsèque	2
extrinséque	1
extrémité	9
extrémités	4
extrême	7
extrêmement	7
extrêmités	1
extubation	17
extube	1
extuber	2
extubé	8
extubée	7
extériorisation	2
extériorisé	4
extériorisée	2
exubérant	1
exulcérée	2
exulcérées	1
exécution	2
exérèse	23
eythémteuses	1
f	1
fabrication	1
fabrique	1
face	76
faces	6
facial	9
faciale	16
faciales	1
facile	2
facilement	2
faciliter	1
facon	2
facteur	2
facteurs	12
factorielle	1
faecalis	4
faecium	1
faible	16
faiblement	1
faibles	5
faiblesse	2
faire	40
faisant	15
faisceaux	1
fait	282
faite	10
faites	5
faits	5
fam	2
familial	18
familiale	3
familiaux	9
famille	46
fantôme	2
farctue	1
fascia	2
fascialata	1
fatale	5
fatigabilité	2
fatigable	1
fatigue	16
fatigué	2
fatiguée	1
faudra	1
fausse	5
fausses	2
faut	4
fauteuil	28
faveur	47
faveurs	1
favorable	79
favorablement	6
favorables	1
favorisant	2
favoriser	2
faxé	1
façon	44
façonnage	1
façons	1
fc	3
fd	1
fecales	1
fecalome	1
femme	6
femoral	1
femoro	1
fenètre	1
fenêtre	6
fenêtres	1
fer	12
fera	4
feras	1
ferez	23
ferme	3
fermeture	22
fermé	1
fermée	5
ferons	1
feront	2
ferraz	1
ferriprive	5
ferrique	9
ferritine	11
ferritinémie	1
ferrograd	1
ferromanganèse	1
fesse	8
fesses	1
fessier	3
feston	1
feuille	1
feuillet	1
feulle	1
feutre	5
fevrier	1
fi	1
fiables	1
fibre	1
fibres	3
fibreuse	1
fibreux	4
fibrillation	29
fibrine	2
fibrineuse	3
fibrineuses	1
fibrineux	8
fibrinogène	10
fibro	5
fibroaspirer	1
fibrome	11
fibroscope	5
fibroscopie	24
fibrose	9
fiche	3
fiches	8
fichten	2
ficier	1
fil	6
filaments	1
filets	1
fille	32
filles	7
fils	39
filtrat	1
fin	55
final	3
finalement	9
finalisation	1
fine	8
fines	9
finit	2
fins	17
fistule	35
fistulette	1
fistuleux	2
fistulisant	2
fistulisation	1
fistulisé	9
fistulisée	4
fixateur	10
fixation	14
fixations	2
fixe	2
fixer	1
fixons	5
fixé	1
fixée	9
fixés	1
fièvre	28
fl	2
flac	9
flacon	21
flacons	4
flan	1
flanc	2
flancs	1
flapping	2
flasque	1
flessum	3
flexibilité	4
flexion	9
flexocrin	3
flore	6
floride	1
flot	1
flou	1
flow	1
fluctuant	1
fluctuante	1
fluctuantes	1
fluctuation	3
fluence	1
fluences	2
fluent	5
fluorescence	1
fluoroquinolones	1
fluoxétine	1
flutter	7
flux	33
fléchies	1
focalisation	11
focalisé	1
focalisée	2
focalisés	1
foeto	1
foetoprotéine	2
fogd	2
foie	27
fois	76
folates	8
fonction	90
fonctionne	2
fonctionnel	20
fonctionnelle	29
fonctionnelles	1
fonctionnels	7
fonctionnement	6
fonctions	10
fond	32
fonstion	1
font	1
fontaines	1
fonx	2
foramen	5
foraminotomie	1
force	2
forcé	1
forcée	3
formation	8
formations	2
forme	10
formel	1
formule	24
formulée	1
formée	1
fort	7
forte	4
fortement	5
fortes	3
fortimel	1
fortuite	4
forçé	1
fosse	22
fosses	5
foyer	86
foyers	1
fqce	1
fr	553
fraction	32
fractionnée	3
fracture	67
fractures	1
fracturée	2
fragile	2
fragilis	2
fragilité	2
fragment	2
fragments	5
frais	1
fraise	1
franc	9
franche	13
franchement	1
franchissement	1
français	1
françoise	1
fraîche	1
frederic	3
frein	1
freinateur	1
frigorae	2
frissons	6
froid	9
froide	6
froides	5
froideur	1
frontal	7
frontale	12
frontales	5
frontaux	2
fronto	14
frontotemporale	2
frontotemporales	1
frottement	2
frère	2
frères	1
fréquence	48
fréquences	1
fréquent	3
fréquentes	3
fréquents	3
ft	4
fugace	2
fugaces	1
fuite	19
fundique	3
fundiques	1
fundus	2
fungique	2
fungiques	1
fur	2
furent	2
furo	1
furoncle	1
furosémide	4
fusil	3
fusion	1
fut	3
future	1
fuyante	1
fébricule	8
fébrile	30
fébriles	1
fécale	2
fécales	2
fécalome	3
fécaloïdes	1
fécaux	1
fémoral	26
fémorale	80
fémorales	3
fémoraux	5
fémoro	24
fémur	6
fériés	2
février	72
g	487
gGT	4
galactorrhée	1
galette	6
gallou	6
galop	3
gamma	23
gammaGT	1
gammaglobulines	1
gammapathie	1
gammasGT	1
ganglion	4
ganglionnaire	7
ganglionnaires	15
ganglions	7
garde	17
gardé	1
gardée	1
gardées	1
garino	5
garrot	4
garçon	1
garçons	1
gasp	1
gastrique	29
gastriques	1
gastrite	1
gastro	25
gastroduodénal	1
gastroentérite	1
gastroentérologie	1
gastroentérologues	1
gastrologique	1
gastroparésie	2
gastropathie	1
gauche	823
gauches	21
gaz	32
gazeuses	1
gazeux	1
gazométrie	5
gazométrique	5
gb	2
gche	11
gds	2
gel	2
gelifié	1
gemissments	1
general	2
genou	26
genoux	1
genre	2
geriatre	1
germe	12
germes	13
geste	33
gestes	2
gestion	2
get	1
gg	2
gglobulinémie	1
ghe	1
gilles	1
gingivo	2
gingivomandibulaire	2
glandulo	1
glasgow	1
glaucome	3
glissant	1
glissement	2
global	7
globale	42
globalement	8
globe	12
globulaire	8
globulaires	27
globules	47
globuleux	1
globuline	4
globulines	2
globulinémie	5
glosso	3
glu	2
glucophage	3
glucose	3
glucosé	13
gluten	2
glycopeptides	19
glycoprotéine	2
glycorachie	2
glycémie	15
glycémies	6
glycémique	2
glycémiques	1
glyquée	19
go	1
godet	9
goitre	6
gonarthrose	1
gontran	1
gorge	6
goutte	7
gouttes	24
gouttière	2
gpe	1
gr	10
grabataire	7
grabatisation	2
grade	93
gradient	14
graisse	9
gram	2
gramme	19
grammex	2
grand	32
grande	24
grandes	5
grands	1
granulation	1
granuleuse	1
granulés	2
grapho	35
gras	3
grasse	6
grattage	1
grave	3
gravité	10
grecque	1
greffe	26
greffes	1
greffon	19
greffé	1
greffée	1
griffes	2
grignon	8
grigon	1
gril	1
grille	1
grippale	1
grippe	8
gris	4
grise	1
gros	22
grosse	9
grosses	2
grossesse	7
grossesses	1
grossier	1
grossissement	1
groupe	3
groupes	1
grâce	10
grêle	28
grêles	3
grêlique	5
grêlo	1
gt	1
gtes	1
gtte	1
gttes	4
guidage	1
guide	7
guillaumont	15
guise	1
guliers	1
guère	1
gx	3
gynécologique	13
gynécologiques	5
gynécologues	1
gène	1
géant	1
gél	4
gélifiée	2
gélule	16
gélules	15
géneral	1
génien	1
génital	1
géno	1
général	88
générale	51
générales	3
généraliste	3
généralisé	1
généralisée	3
généralisés	1
généraux	3
gérer	3
gériatre	2
gériatres	1
gériatrie	16
gériatrique	7
gênant	4
gênantes	1
gêne	6
h	355
habillage	3
habille	1
habiller	1
habitant	1
habite	1
habitudes	1
habituel	11
habituelle	8
habituellement	5
haleine	1
hall	3
hallucination	1
hallucinations	6
halo	2
hanche	22
hanches	6
handicapés	1
hanes	1
haptoglobine	4
haut	24
haute	23
hautes	2
hauteur	8
hauts	1
hb	9
hbpm	1
hebdomadaire	7
hematemese	1
hematome	1
heminegligence	1
hemiparesie	3
hemiplegie	5
hemoc	1
hemocue	1
hemorragie	3
hemorragique	1
hemorroide	1
henie	1
hepato	1
hepatomégalie	1
herniaire	6
herniaires	1
hernie	48
hernies	2
herpes	1
herpès	3
herpétique	3
hertz	3
heure	21
heures	84
hexos	1
hiatale	14
hiatle	1
hiatus	9
hier	17
hilaire	8
hile	5
hiles	2
hippocampiques	1
hippocratisme	2
histaminique	1
histoire	12
histologie	3
histologique	4
histologiques	4
historique	2
holter	5
homans	2
homme	1
homocystéine	1
homogène	7
homolatérale	2
homonyme	1
hopital	1
hopitalisation	1
hopsi	1
horaire	1
horizontale	2
hormis	6
hormonal	5
hormones	3
hors	10
hospi	16
hospitalier	20
hospitaliers	18
hospitalisation	276
hospitalisationen	1
hospitalisations	6
hospitaliser	1
hospitalisé	125
hospitalisée	112
hospitalo	1
hospnord	3
houppe	1
hta	1
hui	6
huitaine	2
humaine	1
humeur	3
humide	1
humérale	1
humérus	1
hunter	1
huon	10
hurtrel	8
hydatitose	1
hydratation	5
hydratée	1
hydrique	2
hydriques	1
hydro	24
hydroaériques	7
hydrotulle	1
hydroélectriques	1
hydroélectrolytiques	1
hygieniste	1
hygiène	2
hygiénique	2
hyoïde	3
hyoïdien	1
hyper	18
hypera	1
hyperalgique	1
hyperalgiques	3
hypercalcemie	1
hypercalcémie	12
hypercalorique	1
hypercapnie	3
hypercapnique	6
hypercholestérolémie	6
hypercs	1
hyperdense	4
hyperdensités	1
hyperexcitabilité	1
hyperexitabilité	1
hyperfixation	8
hyperfixations	1
hyperglycémie	5
hyperhydratation	1
hyperium	2
hyperkaliémie	10
hyperlactatémie	1
hyperleuco	1
hyperleucocytaire	5
hyperleucocytose	22
hyperleucocyturie	1
hypermétabolique	3
hyperostose	1
hyperparathyroïdie	2
hyperphosphorémie	1
hyperplasie	2
hyperpnée	9
hyperprotidique	2
hyperprotéinorachie	1
hyperprotéinées	1
hyperprotéinés	1
hypersignal	2
hypersplénisme	4
hypertendu	1
hypertenseur	5
hypertensif	1
hypertensifs	1
hypertension	23
hypertensive	6
hypertensives	1
hyperthermie	30
hyperthermique	1
hyperthyroidie	1
hyperthyroïdie	4
hyperthyroïdien	1
hypertonie	1
hypertriglyceridemie	1
hypertriglycéridémie	2
hypertrophie	10
hypertrophique	6
hypertrophié	16
hyperventilation	2
hyperéchogènes	2
hyperéosinophilie	5
hypetensive	1
hypnovel	3
hypo	3
hypoTA	2
hypoacousie	2
hypoalbuminémie	4
hypocalcémie	4
hypocalorique	3
hypocapnie	5
hypochloremie	1
hypochondre	5
hypocinésie	2
hypocontractile	3
hypode	1
hypodense	5
hypodensecapsulo	1
hypodenses	3
hypodensité	10
hypodensités	5
hypoesthésie	3
hypogammaglobulinémie	5
hypogastre	1
hypogastrique	3
hypoglosse	2
hypoglycorachie	1
hypoglycémie	2
hypoglycémies	2
hypoglycémiques	3
hypokaiélimie	1
hypokaliemie	1
hypokaliémie	9
hypokaliémies	1
hypokinésie	8
hypokinétique	4
hypomagnésémie	2
hypomimie	1
hyponatremie	1
hyponatrémie	5
hyponatrémies	1
hypopallesthésie	1
hypoperfusion	1
hypophonie	1
hypophosphorémie	6
hypophysaire	3
hyposidérémique	2
hyposignal	2
hypotenseurs	2
hypotension	21
hypotensions	1
hypotherme	3
hypothermie	5
hypothyroidie	1
hypothyroïdie	5
hypothèse	18
hypothèses	3
hypotonie	3
hypoventilation	3
hypoxie	3
hypoxique	1
hypoxémiante	3
hypoxémie	19
hypoxémique	1
hypoéchogène	1
hysterectomie	5
hystérectomie	15
hébergement	1
hélicobacter	1
hématies	2
hématique	4
hémato	1
hématocrite	1
hématocryte	1
hématologie	2
hématologique	16
hématologiques	2
hématologue	6
hématologues	1
hématome	27
hématomes	4
hématose	2
hématurie	5
hématémèse	5
hémi	6
hémianopsie	2
hémibloc	5
hémicirconférentielle	1
hémicolectomie	2
hémicorporel	2
hémicorps	6
hémigoxine	1
hémilangue	1
héminégligence	1
hémiparésie	11
hémiplégie	5
hémiplégique	1
hémisphérique	3
hémisphériques	4
hémisurjets	11
hémo	3
hémoc	1
hémochromatose	1
hémochémosis	1
hémoculture	14
hémocultures	35
hémoculutres	1
hémodialyse	10
hémodialysé	1
hémodynamique	62
hémodynamiquement	9
hémodynamiques	7
hémofiltration	1
hémofiltré	2
hémoglobine	63
hémogramme	2
hémolyse	2
hémolytique	3
hémopathie	2
hémoptoïque	1
hémoptoïques	4
hémoptysie	4
hémorragie	31
hémorragique	22
hémorragiques	10
hémorroïdaire	2
hémorroïdes	4
hémostase	29
hémostatique	3
héparine	2
héparinisation	1
hépariné	2
hépatique	95
hépatiques	25
hépatite	9
hépatites	1
hépato	20
hépatocellulaire	4
hépatocytolyse	1
hépatogastroentérologique	1
hépatojugulaire	2
hépatomégalie	3
hépatopathie	4
hépatopulmonaire	1
hépatorénale	1
hépatosplénomégalie	8
héroïnomane	1
héteromultinodulaire	1
hétéro	2
hétérogène	8
hétéronodulaire	2
hôpital	34
hôpitaux	4
iatrogène	6
iatrogènes	3
iatrogénie	1
ici	6
ictere	1
ictère	7
ictérique	1
ictéro	1
id	2
ideation	1
idem	1
identification	1
identifiées	1
identique	2
identiques	2
idiopathique	1
idioventriculaire	1
idées	1
ignorée	1
ikorel	1
il	360
ileo	1
iliaque	73
iliaques	6
ilio	6
illiaque	1
illusoire	1
iléale	4
iléite	1
iléo	7
iléocolique	2
iléocolostomie	3
iléon	4
iléoscopie	1
iléostomie	14
iléostomies	1
iléus	3
image	21
imagerie	7
images	18
immobilisation	1
immobiliser	1
immobilisée	1
immun	2
immunisation	1
immuno	2
immunodéprimé	2
immunoglobuline	1
immunoglobulines	5
immunologique	4
immunosuppression	1
immédiat	11
immédiate	5
immédiatement	9
immédiates	3
imovane	3
implantable	6
implantation	10
implante	2
implanter	1
implants	1
implanté	2
implantée	1
imples	1
implication	1
importance	4
important	33
importante	43
importantes	13
importants	11
importaznt	1
imposant	2
impossibilité	7
impossible	16
impossibles	1
impotence	4
impraticables	1
impratiquable	1
imprenable	3
imprenables	1
impression	1
impressionnante	1
imprudence	1
imprégnation	1
impulsion	1
imputable	1
impédance	6
impédances	1
impératif	1
impériosité	2
in	1
inaccessible	1
inadaptée	1
inaperçues	3
inappropriée	1
incapable	4
incendie	1
incertitude	1
incessants	2
inchangé	2
incidence	1
incident	1
incision	22
incisions	2
incisé	2
inclampables	1
inclus	1
inclusion	1
incoherents	2
incohérents	7
incompatible	1
incomplet	3
incomplète	5
incompressibilité	1
inconnue	3
inconnus	1
inconsciente	3
incontinence	9
incontinent	1
incriminé	1
ind	5
indemne	1
index	8
indexé	10
indexée	17
indication	47
indice	4
indices	2
